virus	lineage	ID
H3N2	new	KT838423
H3N2	new	KY681559
H3N2	new	KT836991
H3N2	new	KM852971
H3N2	new	KT840220
H3N2	new	KT819393
H3N2	new	KT374336
H3N2	new	KT374337
H3N2	new	KT837039
H3N2	new	KT836943
H3N2	new	KP335962
H3N2	new	CY251823
H3N2	new	MK641744
H3N2	new	KT277828
H3N2	new	KT277830
H3N2	new	KT277829
H3N2	new	KM064526
H3N2	new	KX917468
H3N2	new	KY078604
H3N2	new	KX416376
H3N2	new	KX416768
H3N2	new	KY078610
H3N2	new	KY078611
H3N2	new	CY209865
H3N2	new	KX415560
H3N2	new	KY044526
H3N2	new	KX415704
H3N2	new	CY210049
H3N2	new	KX917612
H3N2	new	KX415376
H3N2	new	CY216377
H3N2	new	KX416536
H3N2	new	MN251752
H3N2	new	MG815820
H3N2	new	KX416368
H3N2	new	CY208469
H3N2	new	KX415544
H3N2	new	KX414769
H3N2	new	KX413286
H3N2	new	KX916300
H3N2	new	KY078602
H3N2	new	KX916724
H3N2	new	KX918036
H3N2	new	KX918068
H3N2	new	KX918284
H3N2	new	KY615391
H3N2	new	KX917932
H3N2	new	KX917780
H3N2	new	KX416880
H3N2	new	KX917828
H3N2	new	KX917812
H3N2	new	KX917988
H3N2	new	CY209882
H3N2	new	KX416936
H3N2	new	KX917820
H3N2	new	KX413977
H3N2	new	KY078618
H3N2	new	KY044423
H3N2	new	KX916556
H3N2	new	KX917620
H3N2	new	KX416728
H3N2	new	CY214122
H3N2	new	CY244261
H3N2	new	CY240755
H3N2	new	CY244278
H3N2	new	CY244088
H3N2	new	KY116350
H3N2	new	KX417016
H3N2	new	KX916628
H3N2	new	KY078643
H3N2	new	KX917484
H3N2	new	KY078640
H3N2	new	KY078641
H3N2	new	KX916668
H3N2	new	KY078639
H3N2	new	KY078637
H3N2	new	KX916516
H3N2	new	KY044166
H3N2	new	KY044173
H3N2	new	CY244100
H3N2	new	CY244098
H3N2	new	CY223021
H3N2	new	CY255033
H3N2	new	CY254729
H3N2	new	KY078617
H3N2	new	KX917956
H3N2	new	KX415992
H3N2	new	KX917868
H3N2	new	KX917996
H3N2	new	KX918268
H3N2	new	KX918004
H3N2	new	KX916140
H3N2	new	KX917348
H3N2	new	KX918060
H3N2	new	KX916284
H3N2	new	KX917948
H3N2	new	KY044442
H3N2	new	KY044520
H3N2	new	CY259455
H3N2	new	KX416888
H3N2	new	KX417000
H3N2	new	CY209873
H3N2	new	KX414801
H3N2	new	KX917788
H3N2	new	KX917596
H3N2	new	CY259487
H3N2	new	KX917564
H3N2	new	KX415360
H3N2	new	KX917276
H3N2	new	KX413158
H3N2	new	KX003445
H3N2	new	KX415088
H3N2	new	KX415816
H3N2	new	KX413014
H3N2	new	KY044119
H3N2	new	KX417054
H3N2	new	KX416512
H3N2	new	KX415784
H3N2	new	KX416712
H3N2	new	KX416992
H3N2	new	CY209874
H3N2	new	CY209792
H3N2	new	KX917260
H3N2	new	KX916692
H3N2	new	KX416720
H3N2	new	KX416176
H3N2	new	KX413062
H3N2	new	KX413206
H3N2	new	KX415984
H3N2	new	KY044354
H3N2	new	KY116086
H3N2	new	KX415392
H3N2	new	KX416760
H3N2	new	KX917604
H3N2	new	KX917588
H3N2	new	KX918100
H3N2	new	KX416968
H3N2	new	KY078625
H3N2	new	KX416840
H3N2	new	KX918092
H3N2	new	KX918252
H3N2	new	KX917900
H3N2	new	KX416304
H3N2	new	KY003522
H3N2	new	KX414513
H3N2	new	KX917220
H3N2	new	KX917836
H3N2	new	KX416280
H3N2	new	KX416480
H3N2	new	KX416520
H3N2	new	KX917492
H3N2	new	CY254649
H3N2	new	KX917804
H3N2	new	KX416104
H3N2	new	KX415040
H3N2	new	KX416776
H3N2	new	KX917508
H3N2	new	KX917876
H3N2	new	CY208198
H3N2	new	KX416216
H3N2	new	KX415472
H3N2	new	KX916732
H3N2	new	KX916212
H3N2	new	KX916204
H3N2	new	KX885880
H3N2	new	CY209764
H3N2	new	KX414521
H3N2	new	KX415240
H3N2	new	KX918180
H3N2	new	KX917060
H3N2	new	CY208178
H3N2	new	KX916252
H3N2	new	CY209770
H3N2	new	MF195726
H3N2	new	CY209871
H3N2	new	KX917524
H3N2	new	KX416912
H3N2	new	KX416960
H3N2	new	CY208342
H3N2	new	CY209846
H3N2	new	CY209845
H3N2	new	CY208345
H3N2	new	KX917556
H3N2	new	KX415464
H3N2	new	CY208343
H3N2	new	KX416696
H3N2	new	KX416552
H3N2	new	CY209765
H3N2	new	KX917548
H3N2	new	CY210016
H3N2	new	KX416744
H3N2	new	KX917428
H3N2	new	CY244154
H3N2	new	CY244042
H3N2	new	KX916884
H3N2	new	CY254721
H3N2	new	CY254513
H3N2	new	CY254561
H3N2	new	KY289103
H3N2	new	CY254681
H3N2	new	CY254409
H3N2	new	KX416824
H3N2	new	CY217994
H3N2	new	CY244301
H3N2	new	CY217970
H3N2	new	MH216307
H3N2	new	CY234956
H3N2	new	CY244300
H3N2	new	CY209160
H3N2	new	KY003487
H3N2	new	CY255337
H3N2	new	CY255305
H3N2	new	CY214178
H3N2	new	CY255545
H3N2	new	CY254913
H3N2	new	CY255041
H3N2	new	CY255049
H3N2	new	CY254585
H3N2	new	CY255145
H3N2	new	CY255449
H3N2	new	CY255401
H3N2	new	CY255017
H3N2	new	CY220159
H3N2	new	KY116422
H3N2	new	CY214874
H3N2	new	CY244108
H3N2	new	CY220391
H3N2	new	CY220671
H3N2	new	CY208238
H3N2	new	KX414505
H3N2	new	KT844394
H3N2	new	KX412494
H3N2	new	KX416144
H3N2	new	KX416256
H3N2	new	MF195740
H3N2	new	KX415744
H3N2	new	KX414065
H3N2	new	KX414888
H3N2	new	KX416408
H3N2	new	CY194038
H3N2	new	KX413038
H3N2	new	KX415536
H3N2	new	KX413825
H3N2	new	KY273066
H3N2	new	KU591735
H3N2	new	KY044089
H3N2	new	KX414593
H3N2	new	KX415368
H3N2	new	KX414673
H3N2	new	KX413238
H3N2	new	KX918188
H3N2	new	KX414809
H3N2	new	KX414737
H3N2	new	KX415720
H3N2	new	KX414353
H3N2	new	KX414785
H3N2	new	KX415712
H3N2	new	CY244166
H3N2	new	CY244392
H3N2	new	CY244159
H3N2	new	KY289394
H3N2	new	KY289350
H3N2	new	CY244162
H3N2	new	CY213274
H3N2	new	CY211716
H3N2	new	KX916220
H3N2	new	KY115950
H3N2	new	KX916716
H3N2	new	KX916236
H3N2	new	KX916228
H3N2	new	KX917420
H3N2	new	KX916404
H3N2	new	KX916428
H3N2	new	KX916700
H3N2	new	KX415840
H3N2	new	KY044403
H3N2	new	KX916436
H3N2	new	KX416952
H3N2	new	KX415528
H3N2	new	KX413198
H3N2	new	KY044161
H3N2	new	KX413174
H3N2	new	KX918404
H3N2	new	KX417008
H3N2	new	KX413134
H3N2	new	KX412910
H3N2	new	KX416184
H3N2	new	KX416528
H3N2	new	CY209771
H3N2	new	KX415696
H3N2	new	KX416096
H3N2	new	KX917516
H3N2	new	KX916276
H3N2	new	KX414872
H3N2	new	KX413294
H3N2	new	KX415192
H3N2	new	KX415760
H3N2	new	CY193707
H3N2	new	MH540421
H3N2	new	KR057686
H3N2	new	KT841362
H3N2	new	CY193988
H3N2	new	CY193716
H3N2	new	CY193738
H3N2	new	MF593708
H3N2	new	KR057637
H3N2	new	KP877352
H3N2	new	MK641745
H3N2	new	KM064109
H3N2	new	KM852975
H3N2	new	KP335965
H3N2	new	CY187694
H3N2	new	CY187696
H3N2	new	KT838394
H3N2	new	KM064147
H3N2	new	KP877345
H3N2	new	KM064512
H3N2	new	LC033129
H3N2	new	KR057550
H3N2	new	KM064336
H3N2	new	CY251847
H3N2	new	CY251695
H3N2	new	MN394118
H3N2	new	KM852961
H3N2	new	KP335968
H3N2	new	KP877349
H3N2	new	KY681560
H3N2	new	CY251791
H3N2	new	CY251831
H3N2	new	KR057699
H3N2	new	KM852901
H3N2	new	KM064346
H3N2	new	MH393244
H3N2	new	KT838244
H3N2	new	MK641782
H3N2	new	MF593700
H3N2	new	MF593706
H3N2	new	MK641746
H3N2	new	CY187691
H3N2	new	KT840264
H3N2	new	CY194014
H3N2	new	KT838111
H3N2	new	KT837484
H3N2	new	KP335964
H3N2	new	MK641773
H3N2	new	CY194033
H3N2	new	MH393242
H3N2	new	CY251935
H3N2	new	MH393241
H3N2	new	MK641757
H3N2	new	MK641752
H3N2	new	KT837206
H3N2	new	MK641742
H3N2	new	MK641747
H3N2	new	KM064140
H3N2	new	CY251719
H3N2	new	MH393243
H3N2	new	MF113167
H3N2	new	MK641780
H3N2	new	MK641755
H3N2	new	KX687779
H3N2	new	MK641762
H3N2	new	MK641767
H3N2	new	MF113172
H3N2	new	MK641768
H3N2	new	MF593701
H3N2	new	KR534269
H3N2	new	KR534277
H3N2	new	KR534306
H3N2	new	KR534298
H3N2	new	MK641754
H3N2	new	KX687778
H3N2	new	MK641751
H3N2	new	CY193529
H3N2	new	MF113163
H3N2	new	CY194073
H3N2	new	CY252543
H3N2	new	MK641770
H3N2	new	KT837151
H3N2	new	KT841013
H3N2	new	CY193901
H3N2	new	CY193675
H3N2	new	CY193680
H3N2	new	KT220434
H3N2	new	KT277831
H3N2	new	CY194015
H3N2	new	MK641748
H3N2	new	MF113165
H3N2	new	CY193267
H3N2	new	CY193268
H3N2	new	MH346485
H3N2	new	CY252255
H3N2	new	MK641761
H3N2	new	MF993046
H3N2	new	MK641779
H3N2	new	MK641760
H3N2	new	MF593713
H3N2	new	MK641763
H3N2	new	MK641775
H3N2	new	MK641753
H3N2	new	CY193761
H3N2	new	KT838788
H3N2	new	MK641766
H3N2	new	MK641749
H3N2	new	MK641756
H3N2	new	CY187695
H3N2	new	KM852967
H3N2	new	KM063936
H3N2	new	KM063941
H3N2	new	KM063992
H3N2	new	KM853009
H3N2	new	KT837930
H3N2	new	CY251879
H3N2	new	KM852972
H3N2	new	CY252007
H3N2	new	KM852900
H3N2	new	KR057531
H3N2	new	KT838131
H3N2	new	KR057600
H3N2	new	KR057542
H3N2	new	CY251999
H3N2	new	CY251887
H3N2	new	KR057571
H3N2	new	KP335972
H3N2	new	KM064039
H3N2	new	CY252183
H3N2	new	CY208291
H3N2	new	CY208123
H3N2	new	KU592779
H3N2	new	KM852913
H3N2	new	KM063964
H3N2	new	MF593704
H3N2	new	MF593712
H3N2	new	CY187690
H3N2	new	CY193270
H3N2	new	MK641743
H3N2	new	MK641769
H3N2	new	MK641778
H3N2	new	MK641771
H3N2	new	MF593702
H3N2	new	MK641781
H3N2	new	MK641776
H3N2	new	MF113166
H3N2	new	KU729351
H3N2	new	CY252223
H3N2	new	CY194000
H3N2	new	MF593707
H3N2	new	CY252151
H3N2	new	MF593705
H3N2	new	KT838001
H3N2	new	MK641783
H3N2	new	MK641774
H3N2	new	KU558935
H3N2	new	KP877350
H3N2	new	KU558937
H3N2	new	KP335958
H3N2	new	KY328776
H3N2	new	KU289631
H3N2	new	CY251855
H3N2	new	KY089388
H3N2	new	CY193499
H3N2	new	CY193588
H3N2	new	MH246583
H3N2	new	MH082468
H3N2	new	MH845968
H3N2	new	MH358806
H3N2	new	MH443514
H3N2	new	MK381522
H3N2	new	MH586316
H3N2	new	CY261671
H3N2	new	CY264147
H3N2	new	MK381531
H3N2	new	MH126932
H3N2	new	MH294816
H3N2	new	MK027478
H3N2	new	MH306791
H3N2	new	MK461871
H3N2	new	MK168516
H3N2	new	MH600730
H3N2	new	CY230762
H3N2	new	CY244396
H3N2	new	CY227686
H3N2	new	CY224070
H3N2	new	KX916932
H3N2	new	KX916940
H3N2	new	CY236035
H3N2	new	CY244391
H3N2	new	CY216105
H3N2	new	MH216467
H3N2	new	MH216524
H3N2	new	CY210298
H3N2	new	MH216541
H3N2	new	KY045455
H3N2	new	CY234866
H3N2	new	KY949985
H3N2	new	KY949788
H3N2	new	MH216533
H3N2	new	CY255561
H3N2	new	MH216502
H3N2	new	MH216493
H3N2	new	MH216470
H3N2	new	CY228645
H3N2	new	KY045443
H3N2	new	CY244228
H3N2	new	CY244160
H3N2	new	CY219162
H3N2	new	CY223878
H3N2	new	CY227310
H3N2	new	CY228453
H3N2	new	CY244385
H3N2	new	CY244405
H3N2	new	CY244406
H3N2	new	MF782892
H3N2	new	MH798494
H3N2	new	CY223806
H3N2	new	CY228797
H3N2	new	CY243884
H3N2	new	MH798694
H3N2	new	CY244237
H3N2	new	MK071251
H3N2	new	CY224054
H3N2	new	MH798758
H3N2	new	MH637485
H3N2	new	CY235448
H3N2	new	CY213018
H3N2	new	CY220359
H3N2	new	MH798502
H3N2	new	CY232524
H3N2	new	MH798630
H3N2	new	CY227902
H3N2	new	CY244299
H3N2	new	CY234762
H3N2	new	CY234754
H3N2	new	CY234770
H3N2	new	CY244109
H3N2	new	CY232380
H3N2	new	MK071259
H3N2	new	CY232460
H3N2	new	CY238662
H3N2	new	CY242086
H3N2	new	CY227662
H3N2	new	CY242126
H3N2	new	CY239944
H3N2	new	CY222061
H3N2	new	MH798750
H3N2	new	CY227622
H3N2	new	CY244296
H3N2	new	CY228581
H3N2	new	CY244271
H3N2	new	MH216437
H3N2	new	CY238931
H3N2	new	CY244177
H3N2	new	CY232340
H3N2	new	KY289101
H3N2	new	CY234586
H3N2	new	MN569679
H3N2	new	MN569255
H3N2	new	MN569519
H3N2	new	MN569535
H3N2	new	MN569279
H3N2	new	CY232532
H3N2	new	CY239888
H3N2	new	MK070967
H3N2	new	MF673479
H3N2	new	MH798678
H3N2	new	MH798374
H3N2	new	CY236029
H3N2	new	CY232296
H3N2	new	CY234722
H3N2	new	MK071243
H3N2	new	MH798614
H3N2	new	CY230980
H3N2	new	CY244249
H3N2	new	KY949831
H3N2	new	CY234658
H3N2	new	MF782894
H3N2	new	CY244402
H3N2	new	CY234850
H3N2	new	CY227558
H3N2	new	CY234818
H3N2	new	CY235768
H3N2	new	KY949978
H3N2	new	CY228421
H3N2	new	CY232436
H3N2	new	CY232484
H3N2	new	MH798470
H3N2	new	CY234642
H3N2	new	CY234376
H3N2	new	CY228525
H3N2	new	CY244902
H3N2	new	CY236000
H3N2	new	CY228733
H3N2	new	MK241380
H3N2	new	MH586436
H3N2	new	MH586332
H3N2	new	MH885197
H3N2	new	CY264830
H3N2	new	MG889792
H3N2	new	MN538372
H3N2	new	MN538368
H3N2	new	MN538374
H3N2	new	MK635955
H3N2	new	MN538369
H3N2	new	MN538371
H3N2	new	MN538377
H3N2	new	MK380029
H3N2	new	MK398639
H3N2	new	MH246359
H3N2	new	MN054157
H3N2	new	MH846035
H3N2	new	MK181719
H3N2	new	MK398646
H3N2	new	MK856460
H3N2	new	MK676875
H3N2	new	MK857168
H3N2	new	MH358886
H3N2	new	MN568791
H3N2	new	MK168551
H3N2	new	MK401430
H3N2	new	MH798150
H3N2	new	MK241082
H3N2	new	MK400733
H3N2	new	MH600737
H3N2	new	MH779019
H3N2	new	MK401404
H3N2	new	MH586084
H3N2	new	MH845982
H3N2	new	MH358918
H3N2	new	MK381480
H3N2	new	MN569951
H3N2	new	MN569959
H3N2	new	MN569983
H3N2	new	MK071211
H3N2	new	MH233455
H3N2	new	MH600825
H3N2	new	MH307042
H3N2	new	MH601057
H3N2	new	MK502520
H3N2	new	MH885265
H3N2	new	MK502544
H3N2	new	MK241300
H3N2	new	MK401410
H3N2	new	MH246871
H3N2	new	MH600856
H3N2	new	MH358942
H3N2	new	MK241141
H3N2	new	MH358502
H3N2	new	MH669579
H3N2	new	MK241356
H3N2	new	MH358934
H3N2	new	MH306915
H3N2	new	MH601657
H3N2	new	MH600548
H3N2	new	MH246447
H3N2	new	MH885269
H3N2	new	MH600865
H3N2	new	MK241348
H3N2	new	MH585980
H3N2	new	MK241276
H3N2	new	MH358542
H3N2	new	MH885271
H3N2	new	MH358550
H3N2	new	MH885263
H3N2	new	MH885203
H3N2	new	MH358870
H3N2	new	MK241093
H3N2	new	MH246607
H3N2	new	MH358718
H3N2	new	MH600761
H3N2	new	MH306943
H3N2	new	MK241332
H3N2	new	MH885270
H3N2	new	MH233503
H3N2	new	MK241164
H3N2	new	MH246463
H3N2	new	MH246535
H3N2	new	MH601486
H3N2	new	MK502424
H3N2	new	MH540957
H3N2	new	MH637598
H3N2	new	MH600929
H3N2	new	MH600937
H3N2	new	MH600649
H3N2	new	MK240600
H3N2	new	MK382025
H3N2	new	MH585916
H3N2	new	MH792007
H3N2	new	MH600796
H3N2	new	MK401433
H3N2	new	MK502736
H3N2	new	MN538380
H3N2	new	MH637681
H3N2	new	MH246211
H3N2	new	MH600905
H3N2	new	MK241149
H3N2	new	MK241172
H3N2	new	MH637594
H3N2	new	MK503056
H3N2	new	MH729541
H3N2	new	MK027603
H3N2	new	MH637551
H3N2	new	MH637677
H3N2	new	MK898400
H3N2	new	MH701716
H3N2	new	MH358878
H3N2	new	MN538391
H3N2	new	MN538392
H3N2	new	MN538384
H3N2	new	MN538389
H3N2	new	MN538381
H3N2	new	MN538385
H3N2	new	MN538379
H3N2	new	MN538382
H3N2	new	MH358670
H3N2	new	MH669643
H3N2	new	MH358622
H3N2	new	MK401411
H3N2	new	MH358574
H3N2	new	MN538378
H3N2	new	MH082428
H3N2	new	MH540853
H3N2	new	MH358814
H3N2	new	MK240765
H3N2	new	MK240757
H3N2	new	MH126896
H3N2	new	MH358926
H3N2	new	MH540877
H3N2	new	MH358582
H3N2	new	MH600625
H3N2	new	MN373047
H3N2	new	MN074482
H3N2	new	MK745872
H3N2	new	MN074522
H3N2	new	MN001445
H3N2	new	MK745168
H3N2	new	MK772287
H3N2	new	MK743490
H3N2	new	MK857705
H3N2	new	MN169864
H3N2	new	MK785855
H3N2	new	MN081474
H3N2	new	MK745440
H3N2	new	MN246402
H3N2	new	MN078443
H3N2	new	MN221658
H3N2	new	MN084568
H3N2	new	MN248232
H3N2	new	MN081362
H3N2	new	MK839907
H3N2	new	MN222290
H3N2	new	MK744200
H3N2	new	MN084368
H3N2	new	MN222613
H3N2	new	MK677035
H3N2	new	MK960380
H3N2	new	MK927690
H3N2	new	MK912966
H3N2	new	MK927874
H3N2	new	MN169928
H3N2	new	MN084672
H3N2	new	MN084552
H3N2	new	MN084248
H3N2	new	MN221965
H3N2	new	MN221535
H3N2	new	MN222301
H3N2	new	MN221467
H3N2	new	MN247626
H3N2	new	MN223146
H3N2	new	MK744256
H3N2	new	MN223346
H3N2	new	MN085344
H3N2	new	MN223354
H3N2	new	MN085336
H3N2	new	MK857632
H3N2	new	MK744475
H3N2	new	MK745160
H3N2	new	MK857162
H3N2	new	MN001301
H3N2	new	MN372591
H3N2	new	MK743498
H3N2	new	MN221522
H3N2	new	MK772743
H3N2	new	MK857473
H3N2	new	MK856961
H3N2	new	MK772639
H3N2	new	MK857465
H3N2	new	MN247418
H3N2	new	MN002437
H3N2	new	MN084640
H3N2	new	MK857673
H3N2	new	MN223090
H3N2	new	MN222490
H3N2	new	MK744328
H3N2	new	MN000765
H3N2	new	MN423434
H3N2	new	MK857625
H3N2	new	MK961076
H3N2	new	MN223005
H3N2	new	MN084504
H3N2	new	MN001901
H3N2	new	MK743746
H3N2	new	MK928050
H3N2	new	MN373098
H3N2	new	MN085128
H3N2	new	MK555194
H3N2	new	MN222741
H3N2	new	MN001893
H3N2	new	MN002797
H3N2	new	MN246074
H3N2	new	MN081330
H3N2	new	MN081346
H3N2	new	MK857724
H3N2	new	MN223389
H3N2	new	MN248472
H3N2	new	MN222202
H3N2	new	MN078571
H3N2	new	MN222210
H3N2	new	MK857201
H3N2	new	MK856953
H3N2	new	MN084560
H3N2	new	MK857209
H3N2	new	MN075090
H3N2	new	MK744344
H3N2	new	MK744248
H3N2	new	MK636051
H3N2	new	MK869283
H3N2	new	MN170224
H3N2	new	MN222277
H3N2	new	MK857297
H3N2	new	MN223309
H3N2	new	MK868690
H3N2	new	MK912510
H3N2	new	MK912486
H3N2	new	MK763528
H3N2	new	MN084085
H3N2	new	MK839276
H3N2	new	MK624371
H3N2	new	MK555114
H3N2	new	MK624223
H3N2	new	MN169440
H3N2	new	MN078723
H3N2	new	MN581560
H3N2	new	MN319214
H3N2	new	MT245889
H3N2	new	MT169308
H3N2	new	MN423423
H3N2	new	MT245881
H3N2	new	MT246095
H3N2	new	MT342609
H3N2	new	MT169285
H3N2	new	MN246081
H3N2	new	MH669587
H3N2	new	MK241316
H3N2	new	MH358798
H3N2	new	MH669680
H3N2	new	MH669675
H3N2	new	MN247298
H3N2	new	MN001503
H3N2	new	MK857121
H3N2	new	MK745128
H3N2	new	MN084272
H3N2	new	MN001040
H3N2	new	MN222757
H3N2	new	MK856729
H3N2	new	MN372486
H3N2	new	MK857109
H3N2	new	MN223261
H3N2	new	MK856446
H3N2	new	MN246890
H3N2	new	MN319265
H3N2	new	MK744720
H3N2	new	MK744992
H3N2	new	MN085291
H3N2	new	MK928002
H3N2	new	MN001669
H3N2	new	MK745192
H3N2	new	MK912622
H3N2	new	MK744984
H3N2	new	MK960836
H3N2	new	MK856481
H3N2	new	MK555002
H3N2	new	MK960133
H3N2	new	MK676915
H3N2	new	MK745608
H3N2	new	MK676939
H3N2	new	MN074514
H3N2	new	MK676899
H3N2	new	MN246722
H3N2	new	MN246733
H3N2	new	MN084616
H3N2	new	MN002805
H3N2	new	MK856453
H3N2	new	MN221770
H3N2	new	MN169141
H3N2	new	MK960676
H3N2	new	MK677243
H3N2	new	MK474869
H3N2	new	MN246095
H3N2	new	MK745120
H3N2	new	MK839963
H3N2	new	MN084432
H3N2	new	MK869115
H3N2	new	MK960780
H3N2	new	MN085248
H3N2	new	MN221786
H3N2	new	MN222389
H3N2	new	MK857690
H3N2	new	MK745296
H3N2	new	MK856817
H3N2	new	MK856488
H3N2	new	MN373159
H3N2	new	MN873972
H3N2	new	MK960828
H3N2	new	MK474899
H3N2	new	MN000805
H3N2	new	MK857681
H3N2	new	MN002789
H3N2	new	MK576978
H3N2	new	MK786127
H3N2	new	MK743834
H3N2	new	MN085227
H3N2	new	MN223173
H3N2	new	MN085219
H3N2	new	MN223165
H3N2	new	MK857057
H3N2	new	MN221546
H3N2	new	MN084320
H3N2	new	MN085312
H3N2	new	MK623952
H3N2	new	MK856745
H3N2	new	MN246594
H3N2	new	MK744872
H3N2	new	MK555162
H3N2	new	MK745504
H3N2	new	MH358782
H3N2	new	MH246671
H3N2	new	MK240584
H3N2	new	MH601139
H3N2	new	MH601129
H3N2	new	MH601145
H3N2	new	MH637793
H3N2	new	MN081186
H3N2	new	MK912654
H3N2	new	MK927186
H3N2	new	MK927184
H3N2	new	MN081194
H3N2	new	MK912273
H3N2	new	MK960476
H3N2	new	MK960484
H3N2	new	MK363491
H3N2	new	MN154361
H3N2	new	MN169520
H3N2	new	MN154313
H3N2	new	MN084968
H3N2	new	MK474668
H3N2	new	MK912718
H3N2	new	MT245786
H3N2	new	MT245778
H3N2	new	MT245370
H3N2	new	MT342161
H3N2	new	MT168917
H3N2	new	MT306326
H3N2	new	MT056258
H3N2	new	MT031171
H3N2	new	MT306445
H3N2	new	MT306669
H3N2	new	MT056458
H3N2	new	MT056202
H3N2	new	MT342050
H3N2	new	MN002285
H3N2	new	MK786111
H3N2	new	MK898592
H3N2	new	MK905285
H3N2	new	MK744649
H3N2	new	MN085200
H3N2	new	MN073999
H3N2	new	MN248216
H3N2	new	MN074386
H3N2	new	MN081178
H3N2	new	MN223186
H3N2	new	MK745520
H3N2	new	MN169352
H3N2	new	MN169760
H3N2	new	MK913270
H3N2	new	MK869691
H3N2	new	MK913294
H3N2	new	MN170128
H3N2	new	MK912286
H3N2	new	MK624451
H3N2	new	MN081106
H3N2	new	MN081082
H3N2	new	MK960420
H3N2	new	MK446132
H3N2	new	MK913198
H3N2	new	MN873852
H3N2	new	MN169776
H3N2	new	MN081538
H3N2	new	MK912279
H3N2	new	MK913006
H3N2	new	MN074378
H3N2	new	MK745624
H3N2	new	MK912838
H3N2	new	MN222370
H3N2	new	MK772589
H3N2	new	MK744601
H3N2	new	MK856912
H3N2	new	MK912998
H3N2	new	MN221893
H3N2	new	MK960660
H3N2	new	MK856585
H3N2	new	MK743322
H3N2	new	MK763584
H3N2	new	MK857281
H3N2	new	MK554978
H3N2	new	MN001949
H3N2	new	MN246954
H3N2	new	MK676811
H3N2	new	MK744416
H3N2	new	MN222098
H3N2	new	MN319369
H3N2	new	MN085120
H3N2	new	MK927994
H3N2	new	MN246778
H3N2	new	MK840099
H3N2	new	MK786119
H3N2	new	MN073995
H3N2	new	MK763006
H3N2	new	MK927215
H3N2	new	MK869163
H3N2	new	MN222109
H3N2	new	MK763816
H3N2	new	MK633841
H3N2	new	MN002701
H3N2	new	MK857570
H3N2	new	MK772481
H3N2	new	MN222045
H3N2	new	MN001688
H3N2	new	MN001495
H3N2	new	MK772610
H3N2	new	MK676987
H3N2	new	MK743298
H3N2	new	MK554986
H3N2	new	MN170104
H3N2	new	MN169744
H3N2	new	MK960620
H3N2	new	MN169696
H3N2	new	MN169720
H3N2	new	MK912806
H3N2	new	MK912798
H3N2	new	MN222562
H3N2	new	MK744384
H3N2	new	MK839971
H3N2	new	MK633801
H3N2	new	MK960452
H3N2	new	MN221610
H3N2	new	MK745704
H3N2	new	MK856777
H3N2	new	MN169360
H3N2	new	MN084488
H3N2	new	MK745496
H3N2	new	MK635590
H3N2	new	MK762967
H3N2	new	MN075066
H3N2	new	MK772167
H3N2	new	MK856537
H3N2	new	MN085243
H3N2	new	MK856387
H3N2	new	MK856577
H3N2	new	MK961020
H3N2	new	MN246794
H3N2	new	MK772247
H3N2	new	MN372567
H3N2	new	MK677051
H3N2	new	MK912750
H3N2	new	MN248048
H3N2	new	MN084392
H3N2	new	MK624479
H3N2	new	MN319113
H3N2	new	MK927914
H3N2	new	MK623016
H3N2	new	MN222981
H3N2	new	MN084120
H3N2	new	MK555090
H3N2	new	MK743850
H3N2	new	MK763920
H3N2	new	MN222789
H3N2	new	MK840051
H3N2	new	MN247738
H3N2	new	MK857089
H3N2	new	MN221500
H3N2	new	MN085352
H3N2	new	MK744392
H3N2	new	MN085208
H3N2	new	MK623164
H3N2	new	MN084035
H3N2	new	MK772559
H3N2	new	MN873788
H3N2	new	MK744928
H3N2	new	MK744680
H3N2	new	MN319321
H3N2	new	MN074466
H3N2	new	MK676979
H3N2	new	MK745491
H3N2	new	MK857457
H3N2	new	MN084947
H3N2	new	MN247466
H3N2	new	MK624465
H3N2	new	MK785919
H3N2	new	MN084379
H3N2	new	MK772423
H3N2	new	MK772119
H3N2	new	MN222237
H3N2	new	MN246706
H3N2	new	MN222498
H3N2	new	MN169312
H3N2	new	MK856809
H3N2	new	MN246060
H3N2	new	MN084176
H3N2	new	MN319017
H3N2	new	MN000989
H3N2	new	MK857151
H3N2	new	MK857145
H3N2	new	MK745592
H3N2	new	MK744488
H3N2	new	MK744320
H3N2	new	MK960508
H3N2	new	MN169464
H3N2	new	MK856395
H3N2	new	MN873748
H3N2	new	MN372863
H3N2	new	MK554942
H3N2	new	MK857369
H3N2	new	MN002488
H3N2	new	MN084720
H3N2	new	MK785903
H3N2	new	MK474885
H3N2	new	MK840235
H3N2	new	MN221749
H3N2	new	MK856641
H3N2	new	MN000781
H3N2	new	MK856658
H3N2	new	MN084832
H3N2	new	MK856634
H3N2	new	MT168634
H3N2	new	MT031683
H3N2	new	MT031698
H3N2	new	MN319393
H3N2	new	MN222173
H3N2	new	MN084992
H3N2	new	MK786295
H3N2	new	MK745304
H3N2	new	MK856737
H3N2	new	MN222661
H3N2	new	MK785775
H3N2	new	MK745000
H3N2	new	MK786199
H3N2	new	MK676923
H3N2	new	MK624270
H3N2	new	MK960772
H3N2	new	MK745040
H3N2	new	MN001192
H3N2	new	MN221581
H3N2	new	MN221589
H3N2	new	MK745760
H3N2	new	MK856521
